approve,flag,title_ar,title_translit,author_en,author_ar,category_slug,size_mb,year,source_url
,possible-dupe,وجوب الاعتصام بكتاب الله عز وجل وسنة رسوله صلى الله عليه وسلم,wjwb alaatsam bktab allh az wjl wsnh rswlh sly allh alyh wslm,Abd al-Aziz ibn Baz,عبد العزيز بن باز,hadith-studies,1,,https://islamhouse.com/ar/books/2828184/
,dupe-internal,المنار المنيف في الصحيح والضعيف,almnar almnyf fy alshyh waldayf,Ibn al-Qayyim,ابن قيم الجوزية,hadith-studies,2.7,,https://islamhouse.com/ar/books/2827801/
,possible-dupe,تأصيل ترجمة السنة والسيرة النبوية من خلال القواعد الفقهية,tasyl trjmh alsnh walsyrh alnbwyh mn khlal alqwaad alfqhyh,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,hadith-studies,0.3,,https://islamhouse.com/ar/books/460220/
,review,ألفية السيوطي,alfyh alsywty,al-Suyuti,السيوطي,hadith-studies,12.4,,https://islamhouse.com/ar/books/2833510/
,review,نزهة النظر في توضيح نخبة الفكر,nzhh alnzr fy twdyh nkhbh alfkr,Ibn Hajar al-Asqalani,ابن حجر العسقلاني,hadith-studies,30.8,,https://islamhouse.com/ar/books/2832285/
x,ok,التعليقات الملاح على تهذيب مقدمة ابن الصلاح,altalyqat almlah aly thdhyb mqdmh abn alslah,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,hadith-studies,3.2,,https://islamhouse.com/ar/books/2830672/
,review,نخبة الفكر في مصطلح أهل الأثر,nkhbh alfkr fy mstlh ahl alathr,Ibn Hajar al-Asqalani,ابن حجر العسقلاني,hadith-studies,10.6,,https://islamhouse.com/ar/books/2829022/
x,ok,شرح المنظومة البيقونية,shrh almnzwmh albyqwnyh,Abd al-Muhsin al-Qasim,عبد المحسن القاسم,hadith-studies,0.4,,https://islamhouse.com/ar/books/2828963/
,possible-dupe,التعليقات البازية على نزهة النظر شرح نخبة الفكر,altalyqat albazyh aly nzhh alnzr shrh nkhbh alfkr,Abd al-Aziz ibn Baz,عبد العزيز بن باز,hadith-studies,1.1,,https://islamhouse.com/ar/books/2828090/
,possible-dupe,الدرة اليتيمة في تخريج أحاديث التحفة الكريمة,aldrh alytymh fy tkhryj ahadyth althfh alkrymh,Abd al-Aziz ibn Baz,عبد العزيز بن باز,hadith-studies,10,,https://islamhouse.com/ar/books/2828091/
,possible-dupe,الأحاديث الضعيفة والموضوعة التي حكم عليها ابن باز في مجموع الفتاوى,alahadyth aldayfh walmwdwah alty hkm alyha abn baz fy mjmwa alftawy,Abd al-Aziz ibn Baz,عبد العزيز بن باز,hadith-studies,10.4,,https://islamhouse.com/ar/books/2828064/
,possible-dupe,الأصبهانية,alasbhanyh,Ibn Taymiyyah,ابن تيمية,aqeedah,167.4,,https://islamhouse.com/ar/books/2843743/
,possible-dupe,شرح كتاب التوحيد,shrh ktab altwhyd,Muhammad ibn Ibrahim Al al-Shaykh,محمد بن إبراهيم آل الشيخ,aqeedah,19.1,,https://islamhouse.com/ar/books/2843567/
,dupe-internal,الصواعق المرسلة على الجهمية والمعطلة,alswaaq almrslh aly aljhmyh walmatlh,Ibn al-Qayyim,ابن قيم الجوزية,aqeedah,15.5,,https://islamhouse.com/ar/books/2841135/
x,ok,قواعد الأسماء والصفات مع بيان أسماء الله الحسنى ومعانيها,qwaad alasma walsfat ma byan asma allh alhsny wmaanyha,Abd al-Muhsin al-Qasim,عبد المحسن القاسم,aqeedah,2.1,,https://islamhouse.com/ar/books/2840805/
x,ok,معتقد أهل السنة والجماعة كما نقله الكرماني,matqd ahl alsnh waljmaah kma nqlh alkrmany,Harb al-Kirmani,حرب الكرماني,aqeedah,4,,https://islamhouse.com/ar/books/2838845/
,possible-dupe,مختصر الإيمان الكبير,mkhtsr alayman alkbyr,Muhammad ibn Abd al-Wahhab,محمد بن عبد الوهاب,aqeedah,3,,https://islamhouse.com/ar/books/2838796/
,possible-dupe,شرح عقيدة الإمام المجدد محمد بن عبد الوهاب,shrh aqydh alamam almjdd mhmd bn abd alwhab,Salih al-Fawzan,صالح بن فوزان الفوزان,aqeedah,3.2,,https://islamhouse.com/ar/books/2838775/
,possible-dupe,شرح السنة للبربهاري,shrh alsnh llbrbhary,al-Barbahari,البربهاري,aqeedah,2.9,,https://islamhouse.com/ar/books/2838774/
x,ok,فتاوى العقيدة,ftawy alaqydh,Abd al-Rahman al-Barrak,عبد الرحمن البراك,aqeedah,8.7,,https://islamhouse.com/ar/books/2838669/
,possible-dupe,أحاديث الإيمان,ahadyth alayman,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,10.9,,https://islamhouse.com/ar/books/2838123/
,possible-dupe,شرح ثلاثة الأصول,shrh thlathh alaswl,Abd al-Muhsin al-Qasim,عبد المحسن القاسم,aqeedah,36.5,,https://islamhouse.com/ar/books/2837734/
,possible-dupe,مقدمة مختصرة في العقيدة,mqdmh mkhtsrh fy alaqydh,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,aqeedah,1,,https://islamhouse.com/ar/books/2837492/
,possible-dupe,فتاوى في العقيدة,ftawy fy alaqydh,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,2.4,,https://islamhouse.com/ar/books/2837483/
,possible-dupe,حقيقة التوحيد والشرك,hqyqh altwhyd walshrk,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,2,,https://islamhouse.com/ar/books/2837482/
,possible-dupe,شرح أصول الإيمان,shrh aswl alayman,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,10,,https://islamhouse.com/ar/books/2837471/
,possible-dupe,شرح القواعد الأربع,shrh alqwaad alarba,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,6,,https://islamhouse.com/ar/books/2837466/
,possible-dupe,شرح مسائل الجاهلية [ للشيخ عبد الرزاق البدر ],shrh msayl aljahlyh llshykh abd alrzaq albdr,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,3.9,,https://islamhouse.com/ar/books/2837465/
,possible-dupe,الإشارة إلى ما في القرآن من براهين التوحيد وصدق الرسالة,alasharh aly ma fy alqran mn brahyn altwhyd wsdq alrsalh,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,aqeedah,0.2,,https://islamhouse.com/ar/books/2835855/
,possible-dupe,الواسطة بين الحق والخلق,alwasth byn alhq walkhlq,Muhammad ibn Jamil Zeno,محمد بن جميل زينو,aqeedah,0.2,,https://islamhouse.com/ar/books/2835540/
,possible-dupe,التكفير وضوابطه,altkfyr wdwabth,Salih al-Fawzan,صالح بن فوزان الفوزان,aqeedah,16.5,,https://islamhouse.com/ar/books/2835391/
,possible-dupe,تقرير علو الرب عز وجل على جميع خلقه فوق السماء السابعة,tqryr alw alrb az wjl aly jmya khlqh fwq alsma alsabah,Abd al-Rahman ibn Hasan Al al-Shaykh,عبد الرحمن بن حسن آل الشيخ,aqeedah,0.2,,https://islamhouse.com/ar/books/2834869/
,possible-dupe,رسائل متنوعة في التوحيد,rsayl mtnwah fy altwhyd,Muhammad ibn Abd al-Wahhab,محمد بن عبد الوهاب,aqeedah,0.2,,https://islamhouse.com/ar/books/2834825/
,possible-dupe,اللباب الصافية في عقيدة الفرقة الناجية,allbab alsafyh fy aqydh alfrqh alnajyh,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,aqeedah,0.6,,https://islamhouse.com/ar/books/2832954/
x,ok,شرح رسالة كلمة الإخلاص,shrh rsalh klmh alakhlas,Abd al-Rahman al-Barrak,عبد الرحمن البراك,aqeedah,3.3,,https://islamhouse.com/ar/books/2831100/
x,ok,شرح العقيدة التدمرية,shrh alaqydh altdmryh,Abd al-Rahman al-Barrak,عبد الرحمن البراك,aqeedah,112.7,,https://islamhouse.com/ar/books/2831099/
x,ok,التعليق على القواعد المثلى,altalyq aly alqwaad almthly,Abd al-Rahman al-Barrak,عبد الرحمن البراك,aqeedah,4.2,,https://islamhouse.com/ar/books/2828520/
x,ok,إرشاد العباد إلى معاني لمعة الاعتقاد,arshad alabad aly maany lmah alaatqad,Abd al-Rahman al-Barrak,عبد الرحمن البراك,aqeedah,3.4,,https://islamhouse.com/ar/books/2828513/
x,ok,"التعليقات على المسائل العقدية في كتاب ""التسهيل لعلوم التنزيل""",altalyqat aly almsayl alaqdyh fy ktab altshyl lalwm altnzyl,Abd al-Rahman al-Barrak,عبد الرحمن البراك,aqeedah,7,,https://islamhouse.com/ar/books/2828511/
x,ok,شرح القصيدة الدالية,shrh alqsydh aldalyh,Abd al-Rahman al-Barrak,عبد الرحمن البراك,aqeedah,13.9,,https://islamhouse.com/ar/books/2828510/
,possible-dupe,محاضرة في أصول الإيمان,mhadrh fy aswl alayman,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,1.1,,https://islamhouse.com/ar/books/2828178/
,possible-dupe,فتاوى مهمة تتعلق بالعقيدة,ftawy mhmh ttalq balaqydh,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,1.2,,https://islamhouse.com/ar/books/2828174/
,possible-dupe,التحذير من فتنة القبور,althdhyr mn ftnh alqbwr,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,3.4,,https://islamhouse.com/ar/books/2828085/
,possible-dupe,الأربعون البازية في العقيدة والعبادة والسلوك,alarbawn albazyh fy alaqydh walabadh walslwk,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,16.5,,https://islamhouse.com/ar/books/2828079/
,possible-dupe,قاعدة جامعة في توحيد الله وإخلاص الوجه والعمل له عبادة واستعانة,qaadh jamah fy twhyd allh wakhlas alwjh walaml lh abadh wastaanh,Ibn Taymiyyah,ابن تيمية,aqeedah,1.5,,https://islamhouse.com/ar/books/2827538/
,possible-dupe,كيف نحقق التوحيد,kyf nhqq altwhyd,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,2.6,,https://islamhouse.com/ar/books/2826054/
,possible-dupe,توضيح الكافية الشافية في الانتصار للفرقة الناجية,twdyh alkafyh alshafyh fy alantsar llfrqh alnajyh,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,aqeedah,4.9,,https://islamhouse.com/ar/books/2826006/
,possible-dupe,التوضيح والبيان لشجرة الإيمان,altwdyh walbyan lshjrh alayman,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,aqeedah,3.8,,https://islamhouse.com/ar/books/2825999/
,dupe-internal,شرح رسالة كلمة الإخلاص,shrh rsalh klmh alakhlas,Abd al-Rahman al-Barrak,عبد الرحمن البراك,aqeedah,3.2,,https://islamhouse.com/ar/books/2825905/
,possible-dupe,تعليم الصبيان التوحيد,talym alsbyan altwhyd,Muhammad ibn Abd al-Wahhab,محمد بن عبد الوهاب,aqeedah,0.5,,https://islamhouse.com/ar/books/2825587/
,possible-dupe,من معالم التوحيد,mn maalm altwhyd,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,1.9,,https://islamhouse.com/ar/books/2825334/
,possible-dupe,المقالة المفيدة شرح حديث جامع في العقيدة,almqalh almfydh shrh hdyth jama fy alaqydh,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,2.4,,https://islamhouse.com/ar/books/2824750/
,possible-dupe,سؤال وجواب في أهم المهمات,swal wjwab fy ahm almhmat,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,aqeedah,0.3,,https://islamhouse.com/ar/books/2816629/
,possible-dupe,كلمة التوحيد لا إله إلا الله فضائلها ومدلولها وشروطها ونواقضها,klmh altwhyd la alh ala allh fdaylha wmdlwlha wshrwtha wnwaqdha,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,16.1,,https://islamhouse.com/ar/books/2816226/
,possible-dupe,الشرح والإبانة على أصول السنة والديانة [ الإبانة الصغرى ],alshrh walabanh aly aswl alsnh waldyanh alabanh alsghry,Ibn Battah al-Ukbari,ابن بطة العكبري,aqeedah,5.1,,https://islamhouse.com/ar/books/2814198/
,possible-dupe,أصول السنة للإمام أحمد بن حنبل,aswl alsnh llamam ahmd bn hnbl,Imam Ahmad ibn Hanbal,أحمد بن حنبل,aqeedah,0.2,,https://islamhouse.com/ar/books/2814036/
,possible-dupe,منهاج الفرقة الناجية والطائفة المنصورة,mnhaj alfrqh alnajyh waltayfh almnswrh,Muhammad ibn Jamil Zeno,محمد بن جميل زينو,aqeedah,0.6,,https://islamhouse.com/ar/books/2813211/
,possible-dupe,كيف اهتديت إلى التوحيد والصراط المستقيم؟,kyf ahtdyt aly altwhyd walsrat almstqym,Muhammad ibn Jamil Zeno,محمد بن جميل زينو,aqeedah,2.2,,https://islamhouse.com/ar/books/2809825/
,possible-dupe,مسائل في العقيدة وصفة الوضوء وصفة صلاة النبي صلى الله عليه وسلم والأذكار,msayl fy alaqydh wsfh alwdw wsfh slah alnby sly allh alyh wslm waladhkar,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,1.5,,https://islamhouse.com/ar/books/2804099/
,dupe-internal,حراسة التوحيد,hrash altwhyd,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,1.6,,https://islamhouse.com/ar/books/2803261/
,possible-dupe,الردود البازية في بعض المسائل العقدية,alrdwd albazyh fy bad almsayl alaqdyh,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,7.5,,https://islamhouse.com/ar/books/2801969/
,possible-dupe,العلماء والملوك والأمراء في عقيدة أهل السنة والجماعة,alalma walmlwk walamra fy aqydh ahl alsnh waljmaah,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,aqeedah,3.2,,https://islamhouse.com/ar/books/884593/
,possible-dupe,الأجوبة المفيدة عن بعض مسائل العقيدة,alajwbh almfydh an bad msayl alaqydh,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,0.4,,https://islamhouse.com/ar/books/794356/
,possible-dupe,أسباب زيادة الإيمان ونقصانه,asbab zyadh alayman wnqsanh,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,3.7,,https://islamhouse.com/ar/books/478694/
,possible-dupe,دلائل التوحيد,dlayl altwhyd,Muhammad ibn Abd al-Wahhab,محمد بن عبد الوهاب,aqeedah,2.3,,https://islamhouse.com/ar/books/468592/
,possible-dupe,مفيد المستفيد في كفر تارك التوحيد,mfyd almstfyd fy kfr tark altwhyd,Muhammad ibn Abd al-Wahhab,محمد بن عبد الوهاب,aqeedah,0.8,,https://islamhouse.com/ar/books/453247/
,possible-dupe,وسائل الشيطان في غواية الإنسان,wsayl alshytan fy ghwayh alansan,Ibn Khuzaymah,ابن خزيمة,aqeedah,0.3,,https://islamhouse.com/ar/books/420624/
,possible-dupe,الفقه الأكبر,alfqh alakbr,Salih al-Fawzan,صالح بن فوزان الفوزان,aqeedah,0.2,,https://islamhouse.com/ar/books/420434/
,possible-dupe,مخالفات في العقيدة,mkhalfat fy alaqydh,Ibn Khuzaymah,ابن خزيمة,aqeedah,0.2,,https://islamhouse.com/ar/books/401607/
,possible-dupe,الأعراف والعادات القبلية المخالفة للشريعة الإسلامية,alaaraf walaadat alqblyh almkhalfh llshryah alaslamyh,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,aqeedah,6.4,,https://islamhouse.com/ar/books/396555/
x,ok,حقيقة الإيمان وبدع الإرجاء في القديم والحديث,hqyqh alayman wbda alarja fy alqdym walhdyth,Sa'd al-Shithri,سعد الشثري,aqeedah,1.6,,https://islamhouse.com/ar/books/388644/
,possible-dupe,شرح منهج الحق [ منظومة في العقيدة والأخلاق ],shrh mnhj alhq mnzwmh fy alaqydh walakhlaq,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,1.5,,https://islamhouse.com/ar/books/381123/
,possible-dupe,الإنصاف في حقيقة الأولياء وما لهم من الكرامات والألطاف,alansaf fy hqyqh alawlya wma lhm mn alkramat walaltaf,al-San'ani,الصنعاني,aqeedah,3.2,,https://islamhouse.com/ar/books/348305/
,possible-dupe,زيادة الإيمان ونقصانه وحكم الاستثناء فيه,zyadh alayman wnqsanh whkm alastthna fyh,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,7.5,,https://islamhouse.com/ar/books/344687/
,possible-dupe,تذكرة المُؤتسي شرح عقيدة الحافظ عبد الغني المقدسي,tdhkrh almwtsy shrh aqydh alhafz abd alghny almqdsy,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,6.2,,https://islamhouse.com/ar/books/344686/
,possible-dupe,شرح المنظومة الرائية في السنة,shrh almnzwmh alrayyh fy alsnh,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,2.9,,https://islamhouse.com/ar/books/344683/
,possible-dupe,الشيخ عبد الرحمن بن سعدي وجهوده في توضيح العقيدة,alshykh abd alrhmn bn sady wjhwdh fy twdyh alaqydh,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,8.7,,https://islamhouse.com/ar/books/344682/
